GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),STARTYEAR,ENDYEAR,COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),TIMEPERIOD (CODE),TIMEPERIOD (DISPLAY),TIMEPERIOD (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2380,PUBLISHED,Published,,1980,1980,,EMR,Eastern Mediterranean,,DJI,1980,1980,Djibouti,,,,,FMLE,Female,,,,,,,,5.56 [4.11-7.03],5.55504,4.10681,7.02644,,,
NCD_DTH_TOT,Total NCD Deaths (in thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/36,PUBLISHED,Published,,2002,2002,,EMR,Eastern Mediterranean,,DJI,2002,2002,Djibouti,,,,,FMLE,Female,,GHE060,Noncommunicable diseases,,,,,995 [484-1839],995.09740,483.53200,1839.31900,,,
NCD_DTH_TOT,Total NCD Deaths (in thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/36,PUBLISHED,Published,,2007,2007,,EMR,Eastern Mediterranean,,DJI,2007,2007,Djibouti,,,,,BTSX,Both sexes,,GHE060,Noncommunicable diseases,,,,,2443 [1203-4475],2442.89300,1202.53500,4475.46500,,,
NCD_DTH_TOT,Total NCD Deaths (in thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/36,PUBLISHED,Published,,2010,2010,,EMR,Eastern Mediterranean,,DJI,2010,2010,Djibouti,,,,,BTSX,Both sexes,,GHE060,Noncommunicable diseases,,,,,2755 [1359-5039],2755.20400,1358.85100,5039.30200,,,
NCD_DTH_TOT,Total NCD Deaths (in thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/36,PUBLISHED,Published,,2004,2004,,EMR,Eastern Mediterranean,,DJI,2004,2004,Djibouti,,,,,MLE,Male,,GHE060,Noncommunicable diseases,,,,,1205 [600-2209],1204.58900,599.92350,2208.52600,,,
NCD_DTH_TOT,Total NCD Deaths (in thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/36,PUBLISHED,Published,,2003,2003,,EMR,Eastern Mediterranean,,DJI,2003,2003,Djibouti,,,,,BTSX,Both sexes,,GHE060,Noncommunicable diseases,,,,,2198 [1080-4049],2198.29300,1080.12400,4048.85600,,,
NCD_DTH_TOT,Total NCD Deaths (in thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/36,PUBLISHED,Published,,2008,2008,,EMR,Eastern Mediterranean,,DJI,2008,2008,Djibouti,,,,,FMLE,Female,,GHE060,Noncommunicable diseases,,,,,1156 [561-2113],1155.65900,561.44240,2113.04700,,,
NCD_DTH_TOT,Total NCD Deaths (in thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/36,PUBLISHED,Published,,2006,2006,,EMR,Eastern Mediterranean,,DJI,2006,2006,Djibouti,,,,,MLE,Male,,GHE060,Noncommunicable diseases,,,,,1273 [634-2334],1273.32800,634.13130,2334.36700,,,
NCD_DTH_TOT,Total NCD Deaths (in thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/36,PUBLISHED,Published,,2012,2012,,EMR,Eastern Mediterranean,,DJI,2012,2012,Djibouti,,,,,BTSX,Both sexes,,GHE060,Noncommunicable diseases,,,,,2969 [1469-5424],2968.57800,1469.39900,5424.41000,,,
NCD_DTH_TOT,Total NCD Deaths (in thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/36,PUBLISHED,Published,,2011,2011,,EMR,Eastern Mediterranean,,DJI,2011,2011,Djibouti,,,,,MLE,Male,,GHE060,Noncommunicable diseases,,,,,1575 [786-2881],1575.15000,786.41990,2880.85700,,,
NCD_DTH_TOT,Total NCD Deaths (in thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/36,PUBLISHED,Published,,2008,2008,,EMR,Eastern Mediterranean,,DJI,2008,2008,Djibouti,,,,,MLE,Male,,GHE060,Noncommunicable diseases,,,,,1364 [681-2493],1363.84700,681.09160,2492.60500,,,
NCD_DTH_TOT,Total NCD Deaths (in thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/36,PUBLISHED,Published,,2002,2002,,EMR,Eastern Mediterranean,,DJI,2002,2002,Djibouti,,,,,BTSX,Both sexes,,GHE060,Noncommunicable diseases,,,,,2129 [1046-3933],2129.26700,1045.52600,3933.39900,,,
NCD_DTH_TOT,Total NCD Deaths (in thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/36,PUBLISHED,Published,,2007,2007,,EMR,Eastern Mediterranean,,DJI,2007,2007,Djibouti,,,,,FMLE,Female,,GHE060,Noncommunicable diseases,,,,,1131 [548-2074],1130.66200,548.29080,2073.72200,,,
NCD_DTH_TOT,Total NCD Deaths (in thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/36,PUBLISHED,Published,,2005,2005,,EMR,Eastern Mediterranean,,DJI,2005,2005,Djibouti,,,,,FMLE,Female,,GHE060,Noncommunicable diseases,,,,,1071 [523-1953],1071.20400,522.84860,1952.96900,,,
NCD_DTH_TOT,Total NCD Deaths (in thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/36,PUBLISHED,Published,,2017,2017,,EMR,Eastern Mediterranean,,DJI,2017,2017,Djibouti,,,,,BTSX,Both sexes,,GHE060,Noncommunicable diseases,,,,,3559 [1781-6464],3559.46100,1781.03300,6464.47200,,,
NCD_DTH_TOT,Total NCD Deaths (in thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/36,PUBLISHED,Published,,2008,2008,,EMR,Eastern Mediterranean,,DJI,2008,2008,Djibouti,,,,,BTSX,Both sexes,,GHE060,Noncommunicable diseases,,,,,2520 [1243-4606],2519.50600,1242.53400,4605.65200,,,
NCD_DTH_TOT,Total NCD Deaths (in thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/36,PUBLISHED,Published,,2010,2010,,EMR,Eastern Mediterranean,,DJI,2010,2010,Djibouti,,,,,MLE,Male,,GHE060,Noncommunicable diseases,,,,,1505 [750-2748],1504.71100,750.11950,2747.87000,,,
NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3354,PUBLISHED,Published,,2003,2003,,EMR,Eastern Mediterranean,,DJI,2003,2003,Djibouti,,,,,BTSX,Both sexes,,,,,,,,23.1 [13.1-35.9],23.13297,13.11091,35.87375,,,
NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3354,PUBLISHED,Published,,2005,2005,,EMR,Eastern Mediterranean,,DJI,2005,2005,Djibouti,,,,,MLE,Male,,,,,,,,25.4 [14.8-39.1],25.43417,14.77129,39.10464,,,
NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3354,PUBLISHED,Published,,2001,2001,,EMR,Eastern Mediterranean,,DJI,2001,2001,Djibouti,,,,,FMLE,Female,,,,,,,,20.9 [11.7-32.8],20.93850,11.67448,32.75216,,,
NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3354,PUBLISHED,Published,,2014,2014,,EMR,Eastern Mediterranean,,DJI,2014,2014,Djibouti,,,,,BTSX,Both sexes,,,,,,,,22.4 [12.5-35.6],22.44326,12.49229,35.57166,,,
NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3354,PUBLISHED,Published,,2016,2016,,EMR,Eastern Mediterranean,,DJI,2016,2016,Djibouti,,,,,BTSX,Both sexes,,,,,,,,22.3 [12.4-35.2],22.25437,12.43219,35.23959,,,
NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3354,PUBLISHED,Published,,2006,2006,,EMR,Eastern Mediterranean,,DJI,2006,2006,Djibouti,,,,,FMLE,Female,,,,,,,,20.5 [11.3-32.2],20.50274,11.27708,32.15223,,,
NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3354,PUBLISHED,Published,,2015,2015,,EMR,Eastern Mediterranean,,DJI,2015,2015,Djibouti,,,,,FMLE,Female,,,,,,,,20.6 [11.2-32.9],20.56917,11.15836,32.90286,,,
NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3354,PUBLISHED,Published,,2007,2007,,EMR,Eastern Mediterranean,,DJI,2007,2007,Djibouti,,,,,MLE,Male,,,,,,,,24.7 [14.3-38.1],24.69149,14.28520,38.12965,,,
NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3354,PUBLISHED,Published,,2017,2017,,EMR,Eastern Mediterranean,,DJI,2017,2017,Djibouti,,,,,BTSX,Both sexes,,,,,,,,22.3 [12.5-35.3],22.33611,12.53795,35.26730,,,
NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3354,PUBLISHED,Published,,2009,2009,,EMR,Eastern Mediterranean,,DJI,2009,2009,Djibouti,,,,,BTSX,Both sexes,,,,,,,,22.4 [12.5-35.0],22.37141,12.51550,34.98829,,,
NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3354,PUBLISHED,Published,,2013,2013,,EMR,Eastern Mediterranean,,DJI,2013,2013,Djibouti,,,,,MLE,Male,,,,,,,,24.4 [13.9-38.2],24.42257,13.88293,38.24930,,,
NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3354,PUBLISHED,Published,,2012,2012,,EMR,Eastern Mediterranean,,DJI,2012,2012,Djibouti,,,,,BTSX,Both sexes,,,,,,,,22.5 [12.6-35.5],22.49919,12.56955,35.51795,,,
NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3354,PUBLISHED,Published,,2004,2004,,EMR,Eastern Mediterranean,,DJI,2004,2004,Djibouti,,,,,MLE,Male,,,,,,,,25.6 [14.9-39.3],25.60307,14.89978,39.31186,,,
NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3354,PUBLISHED,Published,,2011,2011,,EMR,Eastern Mediterranean,,DJI,2011,2011,Djibouti,,,,,FMLE,Female,,,,,,,,20.4 [11.1-32.4],20.38820,11.09269,32.39273,,,
NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3354,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,DJI,2019,2019,Djibouti,,,,,BTSX,Both sexes,,,,,,,,22.0 [12.3-34.8],22.01451,12.33033,34.83617,,,
NCD_UNDER70,Premature deaths due to noncommunicable diseases (NCD) as a proportion of all NCD deaths (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4731,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,DJI,2000,2000,Djibouti,,,,,MLE,Male,,GHE060,Noncommunicable diseases,,,,,68.5 [50.6-80.7],68.52185,50.59040,80.72094,,,
NCD_UNDER70,Premature deaths due to noncommunicable diseases (NCD) as a proportion of all NCD deaths (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4731,PUBLISHED,Published,,2002,2002,,EMR,Eastern Mediterranean,,DJI,2002,2002,Djibouti,,,,,MLE,Male,,GHE060,Noncommunicable diseases,,,,,67.3 [49.1-79.8],67.28956,49.12983,79.80562,,,
NCD_UNDER70,Premature deaths due to noncommunicable diseases (NCD) as a proportion of all NCD deaths (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4731,PUBLISHED,Published,,2004,2004,,EMR,Eastern Mediterranean,,DJI,2004,2004,Djibouti,,,,,MLE,Male,,GHE060,Noncommunicable diseases,,,,,66.7 [48.6-79.3],66.70597,48.61936,79.27211,,,
NCD_UNDER70,Premature deaths due to noncommunicable diseases (NCD) as a proportion of all NCD deaths (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4731,PUBLISHED,Published,,2009,2009,,EMR,Eastern Mediterranean,,DJI,2009,2009,Djibouti,,,,,MLE,Male,,GHE060,Noncommunicable diseases,,,,,65.0 [46.8-77.9],65.01471,46.82380,77.88769,,,
NCD_UNDER70,Premature deaths due to noncommunicable diseases (NCD) as a proportion of all NCD deaths (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4731,PUBLISHED,Published,,2011,2011,,EMR,Eastern Mediterranean,,DJI,2011,2011,Djibouti,,,,,MLE,Male,,GHE060,Noncommunicable diseases,,,,,64.9 [46.8-77.8],64.94289,46.81644,77.82586,,,
NCD_UNDER70,Premature deaths due to noncommunicable diseases (NCD) as a proportion of all NCD deaths (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4731,PUBLISHED,Published,,2018,2018,,EMR,Eastern Mediterranean,,DJI,2018,2018,Djibouti,,,,,MLE,Male,,GHE060,Noncommunicable diseases,,,,,62.5 [44.4-75.9],62.46775,44.36608,75.85534,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2016,2016,,EMR,Eastern Mediterranean,,DJI,2016,2016,Djibouti,,YEARS05-09,5-9 years of age,,MLE,Male,,,,,,,,6.2 [0.6-18.4],6.20000,0.60000,18.40000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2002,2002,,EMR,Eastern Mediterranean,,DJI,2002,2002,Djibouti,,YEARS05-09,5-9 years of age,,MLE,Male,,,,,,,,3.5 [0.3-11.3],3.50000,0.30000,11.30000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2001,2001,,EMR,Eastern Mediterranean,,DJI,2001,2001,Djibouti,,YEARS05-09,5-9 years of age,,MLE,Male,,,,,,,,3.3 [0.3-10.9],3.30000,0.30000,10.90000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,DJI,2000,2000,Djibouti,,YEARS05-09,5-9 years of age,,MLE,Male,,,,,,,,3.2 [0.3-10.5],3.20000,0.30000,10.50000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1999,1999,,EMR,Eastern Mediterranean,,DJI,1999,1999,Djibouti,,YEARS05-09,5-9 years of age,,MLE,Male,,,,,,,,3.0 [0.3-10.3],3.00000,0.30000,10.30000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2016,2016,,EMR,Eastern Mediterranean,,DJI,2016,2016,Djibouti,,YEARS10-19,10-19 years of age,,MLE,Male,,,,,,,,3.6 [0.4-11.4],3.60000,0.40000,11.40000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2002,2002,,EMR,Eastern Mediterranean,,DJI,2002,2002,Djibouti,,YEARS10-19,10-19 years of age,,MLE,Male,,,,,,,,1.9 [0.2-6.1],1.90000,0.20000,6.10000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2001,2001,,EMR,Eastern Mediterranean,,DJI,2001,2001,Djibouti,,YEARS10-19,10-19 years of age,,MLE,Male,,,,,,,,1.8 [0.2-5.9],1.80000,0.20000,5.90000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,DJI,2000,2000,Djibouti,,YEARS10-19,10-19 years of age,,MLE,Male,,,,,,,,1.7 [0.2-5.7],1.70000,0.20000,5.70000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1999,1999,,EMR,Eastern Mediterranean,,DJI,1999,1999,Djibouti,,YEARS10-19,10-19 years of age,,MLE,Male,,,,,,,,1.7 [0.2-5.6],1.70000,0.20000,5.60000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1985,1985,,EMR,Eastern Mediterranean,,DJI,1985,1985,Djibouti,,YEARS10-19,10-19 years of age,,MLE,Male,,,,,,,,0.7 [0.0-3.3],0.70000,0.00000,3.30000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1984,1984,,EMR,Eastern Mediterranean,,DJI,1984,1984,Djibouti,,YEARS10-19,10-19 years of age,,MLE,Male,,,,,,,,0.7 [0.0-3.1],0.70000,0.00000,3.10000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1983,1983,,EMR,Eastern Mediterranean,,DJI,1983,1983,Djibouti,,YEARS10-19,10-19 years of age,,MLE,Male,,,,,,,,0.6 [0.0-2.9],0.60000,0.00000,2.90000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1982,1982,,EMR,Eastern Mediterranean,,DJI,1982,1982,Djibouti,,YEARS10-19,10-19 years of age,,MLE,Male,,,,,,,,0.6 [0.0-2.7],0.60000,0.00000,2.70000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1983,1983,,EMR,Eastern Mediterranean,,DJI,1983,1983,Djibouti,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,,,,7.9 [2.7-16.4],7.90000,2.70000,16.40000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1984,1984,,EMR,Eastern Mediterranean,,DJI,1984,1984,Djibouti,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,,,,7.8 [2.7-16.1],7.80000,2.70000,16.10000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1983,1983,,EMR,Eastern Mediterranean,,DJI,1983,1983,Djibouti,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,,,,7.8 [2.5-16.7],7.80000,2.50000,16.70000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1984,1984,,EMR,Eastern Mediterranean,,DJI,1984,1984,Djibouti,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,,,,7.7 [2.5-16.4],7.70000,2.50000,16.40000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1985,1985,,EMR,Eastern Mediterranean,,DJI,1985,1985,Djibouti,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,,,,7.5 [2.5-16.0],7.50000,2.50000,16.00000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1986,1986,,EMR,Eastern Mediterranean,,DJI,1986,1986,Djibouti,,YEARS05-09,5-9 years of age,,BTSX,Both sexes,,,,,,,,7.4 [2.5-15.7],7.40000,2.50000,15.70000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1983,1983,,EMR,Eastern Mediterranean,,DJI,1983,1983,Djibouti,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,,,,8.0 [2.7-16.5],8.00000,2.70000,16.50000,,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4805,PUBLISHED,Published,,1984,1984,,EMR,Eastern Mediterranean,,DJI,1984,1984,Djibouti,,YEARS10-19,10-19 years of age,,BTSX,Both sexes,,,,,,,,7.8 [2.7-16.1],7.80000,2.70000,16.10000,,,
